Gene,log2FC,pvalue,n_g12d,n_wt,FDR
HTR3A (3359),-0.12635340969136005,0.2523840943990783,13,38,
NNMT (4837),-0.49119240981107326,0.06677809178529057,13,38,
ACSM1 (116285),0.13166481367851376,0.0018779884564308665,13,38,
AP1G1 (164),0.08491159097832224,0.7131547955872205,13,38,
SLFN5 (162394),0.5082276556945708,0.2886802426329639,13,38,
CATSPER2 (117155),-0.14914718396518256,0.6242669918026296,13,38,
BMERB1 (89927),-0.5127378112984087,0.04240478655845218,13,38,
MARF1 (9665),-0.020439623162557652,0.9188146148789258,13,38,
SAAL1 (113174),-0.13507069046076747,0.49388042052419123,13,38,
YPEL4 (219539),-0.13084836328429011,0.20139858610516623,13,38,
PPIB (5479),-0.15966560935968666,0.28739779768522467,13,38,
LDHC (3948),0.35188525291594563,0.21378726895799932,13,38,
CIAO2A (84191),-0.32009184302985894,0.15552633321427847,13,38,
LDHAL6A (160287),0.009436660088751644,0.6726215587647626,13,38,
FAM111A (63901),0.1531625476518501,0.7369566378682892,13,38,
PCLAF (9768),-0.14586993365979062,0.6699613687944581,13,38,
KIF7 (374654),0.00763846851018557,0.9834160593167359,13,38,
LDHD (197257),0.7362754176694419,0.07892982809725604,13,38,
PLIN1 (5346),0.03374239392649997,0.6560911269017655,13,38,
PEX11A (8800),0.08371605295222562,0.7130738300181385,13,38,
TMEM170A (124491),-0.038281867036838335,0.8360322859017657,13,38,
MESP1 (55897),0.16648132535752846,0.6051847394610093,13,38,
ANPEP (290),0.817707704668901,0.2648909120044764,13,38,
SCNN1G (6340),0.06455499561182607,0.36793063712125973,13,38,
RBPMS2 (348093),0.038311482933876595,0.8937339646073434,13,38,
NAV2 (89797),-0.229095928607556,0.6501566233982483,13,38,
ANKDD1A (348094),0.07816456434065167,0.7316217531557243,13,38,
GLYATL1 (92292),-0.09823813181499463,0.7282613417116746,13,38,
C18orf54 (162681),-0.08047482591969346,0.7200592473973912,13,38,
DCTN5 (84516),0.08729251813158356,0.7160120691925529,13,38,
TERF2IP (54386),-0.09917711594884437,0.6092491990675215,13,38,
PLK1 (5347),0.12896683231981765,0.5899582049042591,13,38,
CLPX (10845),-0.15998289498296092,0.4321799744216146,13,38,
GPR182 (11318),0.008019308196089689,0.7436237035749185,13,38,
ZBTB39 (9880),0.067351983788698,0.7322554220447255,13,38,
CACNG2 (10369),-0.0007555417356352632,0.16004928081560948,13,38,
TAC3 (6866),-0.5095510522860055,0.08612552730095326,13,38,
MYO1A (4640),-0.23565262867549475,0.7300174886935942,13,38,
CHP2 (63928),0.008653788883902336,0.9835175966924106,13,38,
NEMP1 (23306),-0.05065980720269936,0.8210377319106029,13,38,
OR4D6 (219983),0.0,,13,38,
NAB2 (4665),-0.014094161025246965,0.9590687560032758,13,38,
VPS39 (23339),0.02697047408997122,0.9059891493319514,13,38,
STAT6 (6778),-0.017106234590960057,0.9737004218462859,13,38,
PATL1 (219988),0.17844670926116013,0.38215356212989027,13,38,
ATP23 (91419),-0.038653655127821374,0.8611652792186694,13,38,
ELFN2 (114794),0.6156945870426225,0.1358265284872598,13,38,
STX3 (6809),0.006360965752996606,0.9812896257955714,13,38,
MRPL16 (54948),0.08176013106473423,0.7710359623794348,13,38,
PIP4K2C (79837),0.18677403958102623,0.3302035893756642,13,38,
MTMR10 (54893),-0.12724117142401692,0.5948398237494608,13,38,
YWHAB (7529),-0.26419696428030015,0.11267244670979278,13,38,
C15orf48 (84419),1.198778438011237,0.14061277457046276,13,38,
SCG5 (6447),-0.32121732912243073,0.4855857997968679,13,38,
GREM1 (26585),0.6071454221170187,0.3341151703171984,13,38,
NYAP1 (222950),0.13788856820101514,0.5433738703323914,13,38,
TSC22D4 (81628),0.25808672719555403,0.42348765309076464,13,38,
MS4A6E (245802),-0.0030140806956347964,0.44327433221413737,13,38,
MS4A7 (58475),0.021247864886800548,0.08524950584990196,13,38,
MS4A14 (84689),0.004654338328912488,0.3513615843872888,13,38,
MS4A5 (64232),0.0,,13,38,
DIS3L (115752),0.09439751661857221,0.7333456882305368,13,38,
CCNDBP1 (23582),-0.052239639180748476,0.7486902035502256,13,38,
EPB42 (2038),0.0009599881553164777,0.879460246634167,13,38,
TGM6 (343641),0.04746969539909904,0.267254386916318,13,38,
SMAD3 (4088),0.18124747382337247,0.6187871370787063,13,38,
MS4A8 (83661),-0.34407902080752306,0.09632815394851428,13,38,
CCDC178 (374864),-0.11882535803328013,0.26192886314598274,13,38,
MS4A15 (219995),0.10139934846713117,0.7136006977075445,13,38,
MAP1A (4130),-0.18709267018009787,0.20040358690378388,13,38,
RCCD1 (91433),0.13421282192951978,0.5039234055258375,13,38,
AKTIP (64400),-0.061281312016277845,0.787192218837588,13,38,
MAPRE2 (10982),-0.3382975662175931,0.23090799991916322,13,38,
EVA1C (59271),0.7818201566332585,0.03203264153701714,13,38,
MARS1 (4141),-0.23032210309586,0.11268759089062175,13,38,
MBD6 (114785),0.14889082126373587,0.5567766008580366,13,38,
CNPY4 (245812),-0.36852965326359044,0.23608539730383404,13,38,
PDIA3 (2923),-0.13586960313507745,0.4998390740258515,13,38,
NUDT21 (11051),0.0250359175205368,0.8983226803453968,13,38,
NAT16 (375607),-0.20443339718841497,0.006495273155077286,13,38,
TERB2 (145645),0.0,,13,38,
NKX3-1 (4824),0.14903260730722445,0.6307450507224343,13,38,
SGSM1 (129049),-0.10816016927609406,0.44119951474361485,13,38,
DUSP18 (150290),0.16312228928805395,0.46655152000427713,13,38,
TEF (7008),0.1714074636010916,0.3649759381862413,13,38,
MEI1 (150365),-0.009388144258922648,0.929132420589451,13,38,
B4GALNT2 (124872),0.5569843153977871,0.34536063821055596,13,38,
PBX3 (5090),-0.24528568579682108,0.49158049246293845,13,38,
GNGT2 (2793),0.007973812948209924,0.9054798471244366,13,38,
PHB (5245),0.08744375187822584,0.6537835559316245,13,38,
SNRPD1 (6632),0.05255992563674017,0.6904485500195782,13,38,
TTC16 (158248),0.061962358481747734,0.49909313382451037,13,38,
SUN5 (140732),0.0,,13,38,
SAMD14 (201191),-0.05087130860027678,0.7246712667141666,13,38,
PIP5KL1 (138429),-0.034574351005302706,0.8961835282393458,13,38,
BPIFB6 (128859),-0.021443658115215456,0.4127313996784153,13,38,
TMEM92 (162461),-0.07307770932754742,0.862169550269965,13,38,
FAM102A (399665),0.24855076424383693,0.347863866496928,13,38,
ACSF2 (80221),0.7192418324465146,0.09389696107963061,13,38,
GOLGA2 (2801),0.13573646541010032,0.5320271652503951,13,38,
TRUB2 (26995),0.2563997085841452,0.03822396707115345,13,38,
COQ4 (51117),0.23512540430673745,0.26123498992888083,13,38,
SLC27A4 (10999),0.21751347273560295,0.3040822661200684,13,38,
ANKRD40CL (55018),-0.4218677177537944,0.4663727120533422,13,38,
URM1 (81605),0.09709567843794709,0.48617869596627894,13,38,
CERCAM (51148),0.11912358083086216,0.8390510460275714,13,38,
DOLPP1 (57171),0.1627359776919146,0.34790344597461564,13,38,
CCDC103 (388389),0.46666409789225005,0.028464419982995565,13,38,
ENDOG (2021),0.0794778531899456,0.6369096359207207,13,38,
TBC1D21 (161514),-0.0015036395893037314,0.16004928081560948,13,38,
PRRX2 (51450),0.0700062137049598,0.7523928985523666,13,38,
UGT1A6 (54578),-0.06200261184360212,0.938862504770902,13,38,
C15orf39 (56905),0.37960163413997483,0.10150667271369442,13,38,
ISLR2 (57611),0.014969140847354012,0.5593329640603532,13,38,
SP2 (6668),-0.023223258715394657,0.9092585535997234,13,38,
PRR15L (79170),0.5716054661760772,0.24987716519470993,13,38,
COQ7 (10229),0.1502882514750543,0.4108818137931117,13,38,
GPRC5B (51704),-0.06418912089833584,0.8530381172271454,13,38,
CRK (1398),-0.03432520742367995,0.8553088128900862,13,38,
C16orf92 (146378),0.0021976270920593,0.3370490579535843,13,38,
GOLGA6C (653641),0.002214073579671641,0.9154619448465816,13,38,
FBXO22 (26263),0.31693256860639885,0.07868909327367271,13,38,
TBC1D2B (23102),0.09894227576161407,0.7157849954323037,13,38,
NOD2 (64127),0.26248808990334577,0.21149613582531768,13,38,
SNX20 (124460),-0.10149471335779409,0.0813634558632393,13,38,
LOXHD1 (125336),-0.013263893685128638,0.2730869596557215,13,38,
KATNAL2 (83473),0.3033436591865031,0.41792095475565816,13,38,
HDHD2 (84064),-0.12356699991386932,0.6234149737157088,13,38,
ZNF91 (7644),0.21253188846012305,0.270886029728979,13,38,
IGF2 (3481),1.4963996781222155,0.24574097911837864,13,38,
RNF214 (257160),0.13372677357743257,0.5000437106670907,13,38,
CDK12 (51755),0.2495141038396138,0.3531001450611644,13,38,
DPEP2 (64174),-0.0023907064998707622,0.9492576692238028,13,38,
DUS2 (54920),0.12082598790345855,0.4839498564868484,13,38,
POP5 (51367),-0.054024395820611915,0.7560176491341297,13,38,
ENGASE (64772),0.1473553540123751,0.7161874007928246,13,38,
RBFOX3 (146713),0.04399725494652432,0.675997332667988,13,38,
ATP5MG (10632),-0.18962031863796724,0.3746660533690166,13,38,
CD3D (915),0.0052444638338469685,0.9588842564171844,13,38,
TBC1D16 (125058),0.07952546212978939,0.7952722716734211,13,38,
TEPSIN (146705),0.08423701592978627,0.7854229411408638,13,38,
MYO5B (4645),0.41569876256516647,0.16321396655842052,13,38,
ART5 (116969),0.01002556572472646,0.9375827116394095,13,38,
ACAA2 (10449),0.2048332278539977,0.6965340555297668,13,38,
STIM1 (6786),0.19776619357045977,0.36875813506876864,13,38,
RRM1 (6240),0.051940060912468056,0.7698228301962617,13,38,
OR51E2 (81285),-0.1632693766256801,0.1799725740646018,13,38,
TRIM68 (55128),0.14782109447506198,0.5191875648691648,13,38,
MMP26 (56547),0.0030525125136314883,0.8052164844601777,13,38,
OR51B5 (282763),0.750481464417304,0.13686079627608957,13,38,
OR51I1 (390063),0.011942531263169447,0.403042888101372,13,38,
OR51Q1 (390061),0.00541676171654816,0.25130877125479556,13,38,
FN3K (64122),0.6292653829915573,0.09276442914094794,13,38,
PRRT2 (112476),-0.21697897540669875,0.35060394586879073,13,38,
ZNF23 (7571),-0.15027828516260788,0.33421721161952733,13,38,
IRGQ (126298),-0.022912658701556232,0.9076679238260893,13,38,
ZNF226 (7769),-0.17436192594581312,0.5200291698881594,13,38,
ZNF180 (7733),0.013175387360337965,0.9420307562015541,13,38,
PPP2R3B (28227),0.0713341527755702,0.8390932092913306,13,38,
ZNF668 (79759),0.10545971562282697,0.6805643602883569,13,38,
ZNF646 (9726),0.11144952510959616,0.6652925257087203,13,38,
VKORC1 (79001),-0.03886189322417977,0.8734142569862247,13,38,
GNG8 (94235),0.0,,13,38,
LPO (4025),-0.10470652841610084,0.24965210030634785,13,38,
CA4 (762),0.01784407464267035,0.9091231691913535,13,38,
SMG8 (55181),0.11048652292367178,0.48294894809903854,13,38,
TPM4 (7171),0.07920619043051325,0.6278578466259814,13,38,
RAB8A (4218),0.20366435026303353,0.27225588570256426,13,38,
GPX4 (2879),0.14285220877208094,0.558845448813529,13,38,
MIDN (90007),0.03703465545272078,0.8750544634397721,13,38,
JSRP1 (126306),0.42100740532942127,0.2572678900328194,13,38,
NIBAN3 (199786),-0.023221753810352505,0.6022569652628351,13,38,
KLHL26 (55295),0.2200415706812584,0.2613875444393358,13,38,
GATAD2A (54815),0.044417779214470876,0.8522591094095291,13,38,
MVD (4597),0.360944974425613,0.23367332822230108,13,38,
CDT1 (81620),0.07260082050413352,0.8128011670361847,13,38,
TRAPPC2L (51693),0.2268779695860168,0.2318513502711718,13,38,
ANKRD11 (29123),-0.1616657440883671,0.5528153237841802,13,38,
SPATA33 (124045),0.22738444706807925,0.38460197412214414,13,38,
RSKR (124923),-0.05086647526772614,0.880871717481894,13,38,
PROCA1 (147011),-0.09246967618975477,0.7108716365624577,13,38,
RPL13 (6137),-0.20298095914443692,0.1835824455141896,13,38,
ZNF641 (121274),0.36583194283041665,0.27986848835252987,13,38,
LALBA (3906),0.009752552386684644,0.19050049934695645,13,38,
CACNB3 (784),0.49491634515415317,0.03436766341562127,13,38,
DHRS13 (147015),0.3250750129777731,0.2865137197540296,13,38,
TP53I13 (90313),0.41455696775684725,0.15400720275485744,13,38,
KMT2D (8085),0.21123223254860513,0.5214347608010155,13,38,
CORO6 (84940),0.12772277009353383,0.6354971352382177,13,38,
RHEBL1 (121268),-0.03109777431013705,0.9053688937398267,13,38,
TUBA1A (7846),-0.7532334047616152,0.2244669038195209,13,38,
TUBA1C (84790),0.21871728474668295,0.1738890548579064,13,38,
ZNF610 (162963),-0.05327551640017153,0.7154833864471704,13,38,
ZNF528 (84436),-0.2842274769515526,0.46128478076151525,13,38,
ZNF701 (55762),-0.3527803273778083,0.2713451428069984,13,38,
SERTAD3 (29946),0.21506536071242133,0.3068466717390499,13,38,
NCKAP5L (57701),0.01273953111105608,0.966521017134139,13,38,
RAB4B (53916),-0.09189042491287447,0.6325930392410657,13,38,
AQP2 (359),0.10747131205994678,0.14679949228782474,13,38,
GPD1 (2819),0.24832610438910097,0.5248659738669776,13,38,
PROSER3 (148137),0.20635401259868802,0.4725466866756881,13,38,
CYP2S1 (29785),0.40784588526017185,0.4050272536252383,13,38,
AXL (558),0.3024606344888918,0.6875168568902514,13,38,
NFKBID (84807),0.171493444368211,0.5422935016453959,13,38,
TMC4 (147798),0.3262299764380794,0.3843718058367458,13,38,
ANKRD33 (341405),0.05066943475491746,0.12947020129306158,13,38,
LAIR1 (3903),-0.019877459725194377,0.6508947531808376,13,38,
TTYH1 (57348),0.2893075425494257,0.21834819109142045,13,38,
LENG8 (114823),0.04254695949870069,0.9348281312017171,13,38,
CDC42EP5 (148170),0.11028922562068644,0.8693774288684422,13,38,
LAIR2 (3904),-0.11273358076441115,0.5030374091508119,13,38,
TMEM145 (284339),-0.6267547002186779,0.025619500122211817,13,38,
ZNF526 (116115),0.16872137633063167,0.3236172100027631,13,38,
TRAPPC9 (83696),0.0741401330047915,0.7596550748030741,13,38,
KIR3DL1 (3811),-0.00039573696737584636,0.8073771793845581,13,38,
NLRP7 (199713),-0.15908718487056261,0.3546996225341572,13,38,
ZNF146 (7705),-0.2702200848051941,0.18328560628434754,13,38,
ZNF283 (284349),0.2735636685715326,0.2276554613209777,13,38,
PPP1R14A (94274),-0.1731964174954641,0.6920926654143327,13,38,
SPINT2 (10653),0.8951001576505622,0.01650358156880792,13,38,
C19orf33 (64073),0.7341371504910219,0.22698129447726878,13,38,
YIF1B (90522),0.034437205467652277,0.8836449015689161,13,38,
DNAAF3 (352909),0.2615568000576025,0.4704106051506217,13,38,
PSCA (8000),2.9315710281698975,0.0007262316164439131,13,38,
ATCAY (85300),0.012373324743336248,0.23839531235452363,13,38,
LY6D (8581),2.3009423912082947,0.011943232189816988,13,38,
DAPK3 (1613),0.1864028368030377,0.47999967371648,13,38,
EEF2 (1938),0.01872096176745508,0.9186844148788031,13,38,
TMIGD2 (126259),0.07184803509756517,0.30800157361390257,13,38,
CHAF1A (10036),0.28311361462788565,0.34661141653066285,13,38,
UBXN6 (80700),0.2604348252452189,0.21189173248977314,13,38,
HDGFL2 (84717),0.30703105065147884,0.21158778920777932,13,38,
PLIN4 (729359),0.19081855368858647,0.29581567494293215,13,38,
SEMA6B (10501),-0.09277929303113619,0.7760676723377459,13,38,
ZNF444 (55311),-0.05748860773632325,0.8380065827094476,13,38,
NXN (64359),0.039324612587439134,0.9546691068438959,13,38,
TLCD3A (79850),0.19319727143564513,0.41477377355816214,13,38,
GLOD4 (51031),0.08813848711784811,0.6794663694766052,13,38,
MFSD3 (113655),0.24128538622884976,0.5540128900136791,13,38,
GPT (2875),0.4840096122935851,0.11415669979373975,13,38,
KIFC2 (90990),0.009935068676204306,0.9810018983901685,13,38,
SLC43A2 (124935),-0.020970251618672275,0.9428296042403079,13,38,
RILP (83547),-0.04603707420833958,0.7903816657348497,13,38,
SERPINF2 (5345),-0.05484891261713143,0.8314283533701281,13,38,
WDR81 (124997),0.2313834663921588,0.41879289251124896,13,38,
SRR (63826),-0.04069707660113098,0.8696572494189974,13,38,
TSR1 (55720),0.04638404844813504,0.8108740420154569,13,38,
TRPV3 (162514),-0.011596796991194425,0.9461505065155897,13,38,
HSD11B1L (374875),0.6568654561735661,0.07570406012302812,13,38,
CYB5D2 (124936),0.2626425485668893,0.2819490205268496,13,38,
GGT6 (124975),0.9655061843966473,0.19468711820512424,13,38,
KLK1 (3816),0.4651881554847406,0.5624159061469657,13,38,
KLK4 (9622),0.712503600807618,0.17215089980172132,13,38,
KLK2 (3817),0.24091358901497856,0.08036171972804985,13,38,
KLK5 (25818),1.37260305323502,0.09967580033449701,13,38,
KLK6 (5653),2.4887540446676053,0.004477544211725102,13,38,
KLK11 (11012),1.0096410403604494,0.162814976108294,13,38,
KLK13 (26085),-0.16954247910530598,0.1179811213124324,13,38,
ZNF83 (55769),-0.7331648876423671,0.22302755043581096,13,38,
KRT80 (144501),2.236018210166538,0.0023670091076896434,13,38,
KRT1 (3848),-0.08745691286904965,0.3824302712378972,13,38,
ACER1 (125981),-0.013670621564806565,0.16351752811238626,13,38,
OTUB1 (55611),0.1074727137858682,0.4904715112228305,13,38,
RCOR2 (283248),-0.13554890112199813,0.6420746728339356,13,38,
ANGPTL4 (51129),-0.15399887733974627,0.5009539223280159,13,38,
CD320 (51293),0.20192885621206091,0.44866191608837147,13,38,
SPRYD3 (84926),0.3343845975134725,0.09968971108291315,13,38,
IGFBP6 (3489),0.40315170838291214,0.5920728524302912,13,38,
SOAT2 (8435),-0.06401276732937483,0.6650462614011359,13,38,
ZNF558 (148156),-0.3533007885641428,0.22792862881695417,13,38,
CABP2 (51475),-0.0007518197946518657,0.32380587235541847,13,38,
NDUFV1 (4723),0.23945838027132904,0.11883355931654242,13,38,
CDK2AP2 (10263),0.1454032172760007,0.42941642402182434,13,38,
NUDT8 (254552),0.4240833930447332,0.1090483882509183,13,38,
TBX10 (347853),-0.050083492267528826,0.3451169209646724,13,38,
PRDX2 (7001),0.3278308076164329,0.1729051903815915,13,38,
OR8J3 (81168),0.0,,13,38,
OR5I1 (10798),0.0,,13,38,
ZNF232 (7775),-0.07521625837700885,0.6876983157775647,13,38,
MIS12 (79003),-0.214949842375586,0.25594398668973123,13,38,
CD300C (10871),0.0664603967428918,0.3018725167977825,13,38,
CD300A (11314),-0.01820708928561947,0.5761702892125923,13,38,
TEKT1 (83659),0.013820338839317584,0.4276353560201662,13,38,
HID1 (283987),0.33396461311639536,0.4120956806615558,13,38,
MRPL58 (3396),-0.09086436045654178,0.36437261945174326,13,38,
ATP5PD (10476),-0.07793919011614214,0.6807815537635244,13,38,
TMEM88 (92162),-0.27344575381882885,0.13374453766595673,13,38,
EVPL (2125),0.5182885188727266,0.24393814653116336,13,38,
SRP68 (6730),-0.03485713225840481,0.7953268630979031,13,38,
MGAT5B (146664),0.342441976030301,0.27297108464738273,13,38,
TMC8 (147138),0.3809501425044959,0.2742373370030379,13,38,
TK1 (7083),0.2544278313035857,0.26702050616154593,13,38,
TMEM68 (137695),-0.12276889075139064,0.46693721653167175,13,38,
CYP7A1 (1581),0.019918101247149614,0.10137054234015193,13,38,
GSDMA (284110),0.07447327667500825,0.8746973083917324,13,38,
KRT24 (192666),0.0010789159493874256,0.5355102896667276,13,38,
GHDC (84514),0.26399372110372576,0.24199906795687715,13,38,
FAM234A (83986),0.18104388563762974,0.3999745330278778,13,38,
SOST (50964),-0.16752731198329388,0.23405445576362457,13,38,
ZNF598 (90850),0.0889460802577764,0.7550915033336514,13,38,
RAB26 (25837),0.44410532182594276,0.21493828150990696,13,38,
MLST8 (64223),0.07976813979380637,0.6599497390013453,13,38,
E4F1 (1877),0.17630533141536153,0.5589526525135771,13,38,
DNASE1L2 (1775),-0.006154339752374116,0.9677811120804873,13,38,
ECI1 (1632),0.161712192174436,0.47587017187975933,13,38,
CASKIN1 (57524),-0.15200120291320607,0.4207295992676916,13,38,
ABCA3 (21),-0.4125275969900499,0.32242997562551134,13,38,
KCTD5 (54442),0.05291194188383308,0.7221975706919654,13,38,
SRRM2 (23524),0.1802863060526807,0.4004920810094439,13,38,
ZNF597 (146434),0.09624521977730982,0.6273930575713111,13,38,
NLRC3 (197358),0.024079224495382967,0.6279507193957351,13,38,
SDHAF2 (54949),-0.11561153311384764,0.3912573616209656,13,38,
DDB1 (1642),0.06102327076245562,0.7117075982061168,13,38,
VPS37C (55048),-0.009009929751455648,0.951095432403555,13,38,
VWCE (220001),0.11377472329907867,0.5849812551687548,13,38,
RAB3IL1 (5866),-0.016011049436023717,0.9496146115174481,13,38,
BEST1 (7439),-0.201322763612785,0.2709403392790607,13,38,
FTH1 (2495),0.08955065520141936,0.7504420155761022,13,38,
BSCL2 (26580),0.47393781078537867,0.0513396269495839,13,38,
POLR2G (5436),-0.12004654599999043,0.44613069083486034,13,38,
